153;TO3082;40.6645;28.4307;4053.88929529383;ORY-SAW;92.0;01-07-2015 10:56
154;TK1598;41.0891;28.054;3916.72762740795;FRA-IST;124.0;01-07-2015 10:56
155;PC319;41.1808;29.3367;3871.00707144599;SAW-MUC;333.0;01-07-2015 10:56
156;TK2313;40.9288;28.1325;3688.12484759815;ADB-IST;115.0;01-07-2015 10:56
157;TK617;41.0639;28.4315;3360.4608632041;IST-CMN;238.0;01-07-2015 10:56
158;W5113;41.0958;28.9286;2415.56937332358;IST-IKA;79.0;01-07-2015 10:56
159;TK1004;40.7578;28.1692;2339.36844672031;SKP-IST;147.0;01-07-2015 10:56
160;PC4272;40.9389;29.4976;2225.06705681541;SAW-DLM;137.0;01-07-2015 10:56
161;;39.861;32.8115;2148.86613021214;MCT-";292.0;01-07-2015 10:56
162;TK369;40.6692;28.3406;1958.36381370397;TAS-IST;265.0;01-07-2015 10:56
163;TK775;40.0213;32.8949;1539.258717386;IST-ESB;36.0;01-07-2015 10:56
164;TK2109;40.7978;28.4493;1478.29797610339;ESB-IST;59.0;01-07-2015 10:56
165;TK1922;40.8493;28.5599;1325.89612289685;GVA-IST;58.0;01-07-2015 10:56
166;PC209;40.7784;29.1126;868.690563277249;ERC-SAW;288.0;01-07-2015 10:56
167;TK1668;40.8922;28.652;807.729821994635;HAM-IST;60.0;01-07-2015 10:56
168;AB3348;39.1044;26.5992;579.127042184833;DUS-MJT;139.0;01-07-2015 10:56
169;;40.7428;30.0231;518.166300902219;"-";299.0;01-07-2015 10:56
170;PC271;40.8664;29.2218;441.965374298951;ERZ-SAW;67.0;01-07-2015 10:56
171;TK1638;40.9311;28.7354;381.004633016337;MUC-IST;58.0;01-07-2015 10:56
172;TK1028;40.9608;28.7994;45.7205559619605;SOF-IST;61.0;01-07-2015 10:56
173;TK1899;42.6649;26.0242;12192.1482565228;SAW-VIE;296.0;01-07-2015 10:56
174;XG1690;40.9427;30.2314;12176.9080712021;ESB-FRA;283.0;01-07-2015 10:56
175;X3354;39.4882;27.2413;11887.3445501097;CGN-AYT;130.0;01-07-2015 10:56
176;TK2643;40.6194;31.6856;11590.160936357;EZS-IST;287.0;01-07-2015 10:56
177;EK1;42.7462;30.5953;11582.5408436967;DXB-LHR;296.0;01-07-2015 10:56
178;LY323;40.2943;29.3561;11582.5408436967;TLV-CDG;327.0;01-07-2015 10:56
179;QS2621;42.9146;26.2553;11582.5408436967;AYT-PRG;319.0;01-07-2015 10:56
180;QS1191;41.647;27.6896;11582.5408436967;AYT-PRG;320.0;01-07-2015 10:56
181;AB2542;42.0446;26.3546;11285.3572299439;TXL-AYT;137.0;01-07-2015 10:56
182;FR1805;41.4389;26.9754;11277.7371372836;NYO-PFO;144.0;01-07-2015 10:56
183;LG835;40.0754;26.5042;11277.7371372836;LUX-AYT;135.0;01-07-2015 10:56
184;CV792;42.5744;30.35;11277.7371372836;LUX-";119.0;01-07-2015 10:56
185;XC332;39.0772;28.8913;11277.7371372836;KTW-AYT;148.0;01-07-2015 10:56
186;3Z7220;40.2852;27.9275;11277.7371372836;WAW-AYT;150.0;01-07-2015 10:56
187;SU6267;41.7269;31.1703;11270.1170446233;LED-TLV;143.0;01-07-2015 10:56
188;W68046;42.6936;31.6489;10972.9334308705;KUT-VNO;273.0;01-07-2015 10:56
189;6Y536;41.562;29.3781;10972.9334308705;AYT-TLL;343.0;01-07-2015 10:56
190;XC381;40.6503;28.7794;10972.9334308705;AYT-KRK;320.0;01-07-2015 10:56
191;DV481;39.5457;32.5044;10972.9334308705;AYT-";37.0;01-07-2015 10:56
192;S53508;42.808;29.1429;10972.9334308705;DLM-VNO;359.0;01-07-2015 10:56
193;TK1617;41.9799;27.3862;10972.9334308705;SAW-FRA;304.0;01-07-2015 10:56
194;QU5712;40.624;32.4556;10965.3133382102;AYT-HRK;350.0;01-07-2015 10:56
195;PC469;42.2472;26.6391;10965.3133382102;SAW-BCN;292.0;01-07-2015 10:56
196;TK1018;40.8834;26.2513;10957.6932455499;PRN-IST;90.0;01-07-2015 10:56
197;AB3044;39.3072;27.5117;10675.7498171178;DUS-AYT;131.0;01-07-2015 10:56
198;TK2730;40.2244;31.7089;10675.7498171178;IST-AJI;94.0;01-07-2015 10:56
199;JO123;42.8151;28.5434;10668.1297244574;HEL-AYT;167.0;01-07-2015 10:56
200;SK7993;42.013;28.7689;10668.1297244574;ARN-AYT;178.0;01-07-2015 10:56
201;TK2216;39.9248;32.7579;10660.5096317971;IST-ADF;105.0;01-07-2015 10:56
202;EK27;42.3739;32.0889;10363.3260180444;DXB-GLA;288.0;01-07-2015 10:56
203;SU2130;41.894;32.9542;10363.3260180444;SVO-IST;254.0;01-07-2015 10:56
204;9U756;40.2054;30.1195;10363.3260180444;AYT-KIV;339.0;01-07-2015 10:56
205;J26731;41.6027;31.8156;10355.7059253841;GYD-";260.0;01-07-2015 10:56
206;R27556;41.9736;29.4486;10355.7059253841;"-";4.0;01-07-2015 10:56
207;0B30;41.1635;27.3865;10355.7059253841;BJV-OTP;352.0;01-07-2015 10:56
208;TK870;40.2247;31.2626;10180.4437941965;IST-IKA;104.0;01-07-2015 10:56
209;KC216;39.0676;32.0894;10073.762496952;AYT-TSE;53.0;01-07-2015 10:56
210;B2883;39.466;32.9063;10066.1424042916;MSQ-LCA;172.0;01-07-2015 10:56
211;EK39;42.54;31.4216;9753.71860521824;DXB-BHX;288.0;01-07-2015 10:56
212;PC195;40.6251;30.7417;9753.71860521824;EZS-SAW;285.0;01-07-2015 10:56
213;TK842;39.9387;29.8788;9448.91489880517;IST-AYT;158.0;01-07-2015 10:56
